CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_Hierarquico
C11224,1.1508696751352356,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3913652396153401,0.0,0.0,0.0,0.333333,0.1100738515878559,-0.5917958767710622,-0.1358499819207302,-0.3562640845786929,0.3458348334709614,0.0,0.3606795442537749,0
C11225,0.099236904615685,0.909091,-0.3010532147183721,-0.1400397911955239,-0.4545762302747729,0.4087662387615544,0.090909,0.090909,0.0,0.454545,0.2566097688437404,-0.5515645634162506,0.1389928243773679,1.0185924493051282,-0.1741103617146969,0.1,-0.3865616411793925,1
C11226,-0.4905912998941344,0.545455,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.1990294882296744,0.0,0.0,0.0,0.166667,0.6962175206113939,-0.5917958767710622,0.4138356306754661,1.8740994414148784,-0.0948619450362087,0.285714,0.3606795442537749,0
C11227,-0.6603704707530536,1.0,0.5000409356967241,0.8489677780164805,-0.377167228301341,-0.4439555540305996,1.0,0.916667,0.166667,0.083333,-0.3295339001797974,0.1725990769703574,1.2383640495697603,-0.0183772886656393,-0.2751659268602809,1.0,0.3606795442537749,1
C11228,-0.6485319608830523,1.0,-0.2373981625980992,-0.3569340222066546,0.0939218408512586,-0.4667855542850508,1.0,0.0,0.833333,0.0,-0.4760698174356818,-0.1090201165133234,-0.5481141913678774,-0.3433942583180957,-0.2765783547584564,0.083333,0.3606795442537749,1
C11229,-0.7494201573865377,1.0,-0.4416232279777953,-0.3569340222066546,-0.3885905853068489,-0.4667855542850508,0.916667,0.0,0.916667,0.0,-0.4760698174356818,-0.149251429868135,-0.4106927882188284,-0.5777321464471831,-0.3281891787535156,0.0,0.3606795442537749,1
C11230,-0.7358911787712598,1.0,-0.3700534190093326,-0.2602473938936928,-0.3969618159488329,-0.333491131601532,0.5,0.333333,0.166667,0.416667,0.2566097688437404,-0.2699453699325697,-0.8229569976659755,-0.4817296799147177,-0.3074553286137554,0.2,0.3606795442537749,1
C11231,0.3011865729655604,1.0,0.0907997973043667,0.1666607011337154,-0.091704945881031,-0.4667855542850508,0.666667,0.333333,0.416667,0.0,-0.4760698174356818,-0.0687888031585119,0.0015714212283188,-0.0310456683844955,-0.0984773522631634,0.0,0.3606795442537749,1
C11232,-0.7483608417884845,0.090909,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.0820295325026333,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.905409839555405,-0.5986882602099773,-0.3570349520257533,0.0,0.3606795442537749,1
C11233,-0.7405173663757555,0.090909,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.415663307162758,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.1358499819207302,-0.5986882602099773,-0.3570349520257533,0.0,0.3606795442537749,1
C11234,0.1581313678923828,1.0,10.177134707021676,9.159553406676215,7.232568944412294,-0.4667855542850508,1.0,1.0,1.0,0.0,-0.4760698174356818,5.040587992902556,3.711949306252644,7.193729043614374,-0.1407869071464898,1.0,0.3606795442537749,4
C11235,-0.6406880497091978,0.5,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.1838415005613461,0.0,0.0,0.0,0.125,-0.3295339001797974,-0.5917958767710622,-0.4106927882188284,0.7916247885187438,-0.2928575369735653,0.0,-2.628285197478895,3
C11236,-0.7311801753323435,1.0,-0.2194904986707342,-0.2026981245987394,-0.1468643890015278,0.6757472513582268,0.333333,0.25,0.083333,0.083333,-0.0364620656680284,-0.3504079966421928,0.6886784369735642,0.572929301664164,-0.3289197025988684,0.666667,0.3606795442537749,0
C11237,-0.2421857207269875,1.0,2.024045854863899,2.8528656280078173,-0.4545762302747729,1.186958210637946,0.833333,0.833333,0.0,0.583333,1.2823611896349316,1.5404637310339504,0.4138356306754661,2.3073339466392957,-0.2512556068690978,0.9,0.3606795442537749,2
C11238,-0.3347463909606842,1.0,-0.4503289924589503,-0.3569340222066546,-0.4091592629740751,-0.4667855542850508,0.25,0.0,0.25,0.0,-0.4760698174356818,-0.4711019367066275,-0.4106927882188284,-0.1118728534247701,-0.2569481763493409,0.0,0.3606795442537749,1
C11239,3.517001498985522,1.0,0.1078275237465396,0.3862781597119858,-0.4545762302747729,6.053929474507742,0.416667,0.416667,0.0,0.75,3.333864031217314,-0.3101766832873812,2.337735274762153,1.327082134883945,1.6022145897518472,0.0,0.3606795442537749,0
C11240,-0.714514531923691,0.818182,-0.0185324352307402,-0.3569340222066546,0.611025032462637,-0.4667855542850508,0.833333,0.0,0.833333,0.0,-0.4760698174356818,-0.0285574898037003,-0.2732713850697792,-0.177782530809627,-0.2873900422547806,0.2,0.3606795442537749,1
C11241,-0.3115636357996464,0.909091,0.48398207659197,0.5993526423214206,0.0430530681258605,-0.4667855542850508,0.833333,0.583333,0.666667,0.0,-0.4760698174356818,0.2932930170347921,-0.2732713850697792,-0.4566535023535507,-0.2299361101819221,0.125,0.3606795442537749,1
C11242,-0.6664308990805669,0.909091,0.0824216691208895,0.2439232460916804,-0.25331282514385,-0.4667855542850508,0.75,0.5,0.416667,0.0,-0.4760698174356818,-0.0687888031585119,0.8260998401226133,-0.3171521718659882,-0.281908370312903,0.714286,0.3606795442537749,1
C11243,-0.4379086763217014,0.818182,0.4830693754770101,0.4019427430627897,0.4032371543082391,-0.4667855542850508,0.75,0.5,0.5,0.0,-0.4760698174356818,0.5749122105184731,1.3757854527188096,2.023259185498476,-0.220177279286111,0.0,0.3606795442537749,2
C11244,0.8445406439638079,1.0,-0.1531488289095027,0.0051588467869274,-0.3716380138746673,-0.4667855542850508,0.5,0.25,0.333333,0.0,-0.4760698174356818,-0.2297140565777581,1.5132068558678586,-0.2989933852501916,-0.0345001855639191,0.0,0.3606795442537749,0
C11245,-0.7280874320895043,1.0,-0.2447606182587749,-0.3569340222066546,0.0765269322649431,-0.4667855542850508,1.0,0.0,1.0,0.0,-0.4760698174356818,0.8967627173569656,-0.5481141913678774,-0.3787268493349977,-0.2803041059550243,1.0,0.3606795442537749,1
C11246,1.6615138844686166,1.0,0.5213372950457861,0.8161324013772955,-0.2665829397678669,-0.4667855542850508,0.833333,0.833333,0.166667,0.0,-0.4760698174356818,0.1725990769703574,0.6886784369735642,-0.049863226519609,0.1063845694354215,0.0,0.3606795442537749,0
C11247,-0.7504617999162304,0.090909,-0.4518829246136511,-0.3569340222066546,-0.4128306613533865,-0.4667855542850508,0.083333,0.0,0.083333,0.0,-0.4760698174356818,-0.5515645634162506,-0.1358499819207302,-0.4515195199552454,-0.3065893377114609,1.0,0.3606795442537749,1
C11248,-0.7324327099117605,0.3,-0.2673300786502422,-0.0966308207945462,-0.4545762302747729,-0.4667855542850508,0.2,0.2,0.0,0.0,-0.4760698174356818,-0.4711019367066275,1.5132068558678586,-0.1556562427265521,-0.3332654487285384,0.0,-1.13380282661256,3
C11249,-0.6329401856683655,1.0,0.208533560615642,-0.3569340222066546,1.1475025914250798,-0.4667855542850508,1.0,0.0,1.0,0.0,-0.4760698174356818,0.3335243303896037,0.1389928243773679,-0.144850234503648,-0.2785582085013039,0.0,0.3606795442537749,1
C11250,-0.113720522643781,1.0,-0.2191769039286711,-0.3569340222066546,0.1369723043773401,-0.4121049163819846,1.0,0.0,1.0,0.083333,-0.3295339001797974,0.9369940307117772,-0.8229569976659755,-0.398769830292435,-0.1854767409845223,0.0,0.3606795442537749,1
C11251,0.3883740207364487,1.0,-0.3675165779615982,-0.2255925156499143,-0.4545762302747729,-0.4667855542850508,0.333333,0.333333,0.0,0.0,-0.4760698174356818,-0.4308706233518159,0.5512570338245151,-0.4156740096784547,-0.1316774629355454,0.0,0.3606795442537749,0
C11252,0.5480283596751114,1.0,-0.3157453624099556,-0.2075481205977383,-0.3653789431436727,2.771107269315722,0.333333,0.25,0.083333,0.666667,3.333864031217314,-0.3504079966421928,0.6886784369735642,1.0334227854436795,-0.0191049109971989,0.083333,0.3606795442537749,0
C11253,-0.7070631723402625,0.2,-0.0380923222021094,0.1984477556563467,-0.4545762302747729,-0.4667855542850508,0.1,0.1,0.0,0.0,-0.4760698174356818,-0.5515645634162506,-0.905409839555405,1.0055602144389058,-0.3278112942817912,0.0,-1.13380282661256,1
C11254,-0.7495267795340407,0.181818,-0.4339799412048243,-0.3111452401043048,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,-0.4760698174356818,-0.5515645634162506,-0.8229569976659755,-0.492339646269306,-0.3103057197653973,0.0,0.3606795442537749,1
C11255,3.7585666326060174,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,3.332974035317514,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,2.062892468464055,0.1620057156422395,0.7494485561453313,0.0,0.3606795442537749,0
C11256,-0.6764329342843539,1.0,0.4214597099579549,0.7203555238666302,-0.3267629095877836,-0.4667855542850508,0.833333,0.833333,0.166667,0.0,-0.4760698174356818,0.8163000906473423,1.2383640495697603,0.1244974983129251,-0.284336094760014,1.0,0.3606795442537749,1
C11257,-0.6395075992444363,1.0,0.6289377357217385,0.7453104101124108,0.1176311123128355,-0.4667855542850508,0.916667,0.75,0.75,0.0,-0.4760698174356818,0.9772253440665888,0.0015714212283188,0.1022709678042696,-0.290577431427746,0.875,0.3606795442537749,1
C11258,0.976860840078371,1.0,0.018626201444469,-0.3569340222066546,0.6988178991293621,-0.0677844511324906,0.583333,0.0,0.5,0.083333,-0.3295339001797974,-0.3101766832873812,0.4138356306754661,-0.1763004599226565,0.0340759770954053,0.0,0.3606795442537749,1
C11259,-0.750415027421352,0.181818,-0.3183804943469934,-0.1623437479511685,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,-0.4760698174356818,-0.4711019367066275,1.3757854527188096,-0.1805636515359153,-0.3546979517887098,0.0,0.3606795442537749,1
C11260,1.9536314808121973,1.0,0.8146232671714051,1.2960771607266752,-0.4545762302747729,0.7916001341052821,0.75,0.75,0.0,0.166667,-0.1829979829239129,0.3335243303896037,1.6506282590169077,-0.166279297607031,0.2299600151548831,0.0,0.3606795442537749,2
C11261,0.0133051700301745,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,6.726191323043084,0.0,0.0,0.0,0.333333,7.290333797126194,-0.5917958767710622,0.0015714212283188,3.333177389553766,-0.1546669355551914,0.166667,0.3606795442537749,0
C11262,-0.4638333658800601,1.0,2.5861948533825205,2.571059773526856,1.3908322599141365,-0.4667855542850508,1.0,1.0,1.0,0.0,-0.4760698174356818,3.954342532322644,2.062892468464055,1.3976071166630877,-0.2815614847102123,1.0,0.3606795442537749,2
C11263,-0.7488524490413351,0.272727,-0.4279093086607071,-0.3370520510306342,-0.3926822039825874,-0.4667855542850508,0.166667,0.083333,0.083333,0.0,-0.4760698174356818,-0.511333250061439,-0.4876487739822958,-0.3844479393417921,-0.2970577174077039,1.0,0.3606795442537749,1
C11264,-0.7363250517587356,0.909091,-0.3239643529631321,-0.1695313817732873,-0.4545762302747729,-0.4667855542850508,0.916667,0.916667,0.0,0.0,-0.4760698174356818,-0.149251429868135,0.4138356306754661,-0.4880882160213026,-0.3065296513282513,1.0,0.3606795442537749,1
C11265,-0.7316436719088377,1.0,-0.1468769340682405,0.0584184301796606,-0.4545762302747729,-0.4667855542850508,1.0,1.0,0.0,0.0,-0.4760698174356818,-0.1090201165133234,1.5132068558678586,-0.3506112697669968,-0.2749078479721198,1.0,0.3606795442537749,1
C11266,-0.5552672592164286,0.272727,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.8216727239147477,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,0.1389928243773679,6.194733712153791,-0.0666227365223648,1.0,0.3606795442537749,0
C11267,-0.7491124350829153,0.272727,-0.346379356242837,-0.3569340222066546,-0.1635626165700824,-0.4667855542850508,0.416667,0.0,0.333333,0.0,-0.4760698174356818,-0.3101766832873812,0.4138356306754661,-0.4656585905558744,-0.3382423013333259,0.2,0.3606795442537749,1
C11268,-0.637205947414719,0.75,0.4984495593937173,-0.3569340222066546,1.832472733030272,-0.4667855542850508,0.875,0.0,0.75,0.0,-0.4760698174356818,-0.3101766832873812,-0.1358499819207302,0.141655681805366,-0.3065280519169252,0.833333,-2.628285197478895,3
C11269,0.8996564841535865,1.0,0.4004160986099588,0.7629029421833138,-0.4545762302747729,1.2354599179919965,0.583333,0.583333,0.0,0.833333,3.333864031217314,0.1323677636155459,1.2383640495697603,1.4954902534110093,0.1105887899243471,0.0,0.3606795442537749,0
C11270,-0.5875843905663499,1.0,1.143804135966905,1.3490716511703948,0.2258931307871067,-0.4667855542850508,1.0,1.0,0.333333,0.0,-0.4760698174356818,1.2588445375502697,1.6506282590169077,0.5320028011107703,-0.2766871250032209,1.0,0.3606795442537749,1
C11271,0.4494800884727259,1.0,0.0469433386009139,0.307907044239964,-0.4545762302747729,-0.0830475932436416,0.333333,0.333333,0.0,0.25,0.1100738515878559,-0.2699453699325697,1.1009426464207115,-0.3853919685296436,-0.0795230081922611,0.0,0.3606795442537749,0
C11272,-0.7511501530770407,0.090909,-0.4288220097756669,-0.3569340222066546,-0.3583457823929438,-0.4667855542850508,0.083333,0.0,0.083333,0.0,-0.4760698174356818,-0.5515645634162506,3.024842290507398,-0.5986882602099773,-0.3570349520257533,0.0,0.3606795442537749,1
C11273,2.360328613410733,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.6949410932231876,0.0,0.0,0.0,0.666667,0.6962175206113939,-0.5917958767710622,1.9254710653150056,0.2580218800476441,0.3159681220431354,0.0,0.3606795442537749,0
C11274,-0.2531072162296424,1.0,-0.1960223787199218,-0.3569340222066546,0.1916783519148497,-0.4667855542850508,1.0,0.0,1.0,0.0,-0.4760698174356818,-0.1090201165133234,-0.905409839555405,-0.400784519897053,-0.1345027280031029,0.0,0.3606795442537749,1
C11275,-0.206469220199831,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.45746053406721,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.905409839555405,-0.5715360006381772,2.913528210772229,0.0,0.3606795442537749,5
C11276,-0.0001414876873146,1.0,-0.0285440643840684,0.109147580877264,-0.2681090029496288,-0.2771324209223317,1.0,0.5,1.0,0.25,-0.0364620656680284,0.8565314040021539,-0.6305670332573069,0.3866936947809246,-0.0320549026970737,0.0,0.3606795442537749,0
C11277,-0.7249346287603328,0.818182,-0.284647997241787,-0.2665313017532652,-0.1836447233677613,-0.4667855542850508,0.416667,0.25,0.166667,0.0,-0.4760698174356818,-0.3504079966421928,0.276414227526417,-0.4149328871853911,-0.3222019763872319,0.111111,0.3606795442537749,1
C11278,-0.7222801175575516,1.0,-0.2641707286369198,-0.3569340222066546,0.0306676278101114,-0.4667855542850508,1.0,0.0,0.9,0.0,-0.4760698174356818,-0.1894827432229466,-0.8229569976659755,-0.471708212580133,-0.2937085740649337,0.75,-1.13380282661256,3
C11279,-0.7490741467178229,0.454545,-0.4527160569134605,-0.3352626736247924,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,-0.4760698174356818,-0.5515645634162506,-0.6855355945169265,-0.5699847522803199,-0.3154787087462046,0.0,0.3606795442537749,1
C11280,0.4942025482587941,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.227599138880666,0.0,0.0,0.0,0.666667,2.308112610426123,-0.5917958767710622,0.4138356306754661,0.2375840522203317,-0.0300130794712837,0.0,0.3606795442537749,0
C11281,-0.7456781267035494,0.3,-0.4295334485934817,-0.305421642341511,-0.4545762302747729,-0.4667855542850508,0.1,0.1,0.0,0.0,-0.4760698174356818,-0.5515645634162506,-0.8229569976659755,-0.4556746191363028,-0.3260076394993139,0.0,-1.13380282661256,1
C11282,-0.007807549707994,1.0,-0.1434929191650819,0.0627743893191342,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,-0.4760698174356818,-0.511333250061439,-0.7405041557765462,-0.3954585904149637,0.0361182305696917,0.0,0.3606795442537749,1
C11283,-0.0083214744644869,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4480229560324669,0.0,0.0,0.0,0.166667,-0.1829979829239129,-0.5917958767710622,-0.767988436406356,-0.4472336194559467,-0.0409742733968804,0.0,0.3606795442537749,1
C11284,-0.4979830995316182,1.0,0.8448313338173051,0.4461530171505586,1.1768074278864504,-0.4667855542850508,1.0,0.583333,1.0,0.0,-0.4760698174356818,2.2646273714205587,0.6886784369735642,0.3765826327041073,-0.2819469655295198,0.583333,0.3606795442537749,2
C11285,-0.2720472535766589,1.0,0.2897358767358343,0.1685886498538144,0.3747727584397229,-0.4667855542850508,1.0,0.916667,0.916667,0.0,-0.4760698174356818,1.580695044388762,-0.5481141913678774,-0.2577143791563637,-0.2697699775432132,0.0,0.3606795442537749,1
C11286,1.7565748362540734,1.0,0.8929564254276469,0.6355378298617776,0.942899540780446,0.4833062320782768,1.0,0.833333,1.0,0.166667,0.1100738515878559,2.8278657583879205,0.4138356306754661,0.1073970428537715,0.2053052192800397,0.0,0.3606795442537749,2
C11287,-0.561471607865049,0.888889,-0.4522339635040202,-0.3569340222066546,-0.4136600435173875,-0.4667855542850508,0.111111,0.0,0.111111,0.0,-0.4760698174356818,-0.511333250061439,-0.5481141913678774,-0.5145764006127671,-0.2888384590483326,0.0,-1.8810440120457277,3
C11288,0.0841693341804272,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.9059724961847746,0.0,0.0,0.0,0.333333,0.5496816033555093,-0.5917958767710622,0.0015714212283188,1.173580273199729,-0.129678967659833,0.083333,0.3606795442537749,0
C11289,-0.0875878851858384,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3758157176175756,0.0,0.0,0.0,0.416667,0.6962175206113939,-0.5917958767710622,-0.8229569976659755,-0.3917836833066761,-0.1836724389028146,0.0,0.3606795442537749,1
C11290,-0.7463322973587813,0.545455,-0.3850685224800558,-0.3569340222066546,-0.2549715894718521,-0.4667855542850508,0.5,0.0,0.333333,0.0,-0.4760698174356818,-0.2699453699325697,-0.1358499819207302,-0.505437099232339,-0.2826740392528498,0.75,0.3606795442537749,1
C11291,-0.2126637409216775,1.0,0.9065205681515108,0.0949289590665343,1.9672196886083104,-0.4667855542850508,1.0,0.083333,0.916667,0.0,-0.4760698174356818,-0.0687888031585119,-0.2732713850697792,-0.1567181342800374,-0.2004018930797158,0.3,0.3606795442537749,1
C11292,-0.1644994461478721,1.0,0.228879774701438,0.0786076681829467,0.3961487014132434,-0.4667855542850508,1.0,0.5,0.916667,0.0,-0.4760698174356818,0.4944495838088499,0.6886784369735642,-0.1119165889292042,-0.2341034842752339,0.0,0.3606795442537749,1
C11293,1.0981619734379615,1.0,0.6699203560427024,1.0722182149641872,-0.3855716342298851,2.748412181172763,0.5,0.333333,0.166667,0.666667,2.747720362193776,0.2932930170347921,1.2383640495697603,1.5154847018104614,0.4149360422840042,0.0,0.3606795442537749,0
C11294,-0.7268293988484757,0.727273,-0.266080380200528,-0.2972881086785936,-0.0833226568101936,-0.4667855542850508,0.583333,0.083333,0.583333,0.0,-0.4760698174356818,-0.2297140565777581,0.0015714212283188,-0.253612298350056,-0.291441768977112,1.0,0.3606795442537749,1
C11295,-0.4530993648892972,0.571429,-0.3858501690759444,-0.2491918129518754,-0.4545762302747729,-0.0312243146744311,0.285714,0.285714,0.0,0.142857,-0.3295339001797974,-0.4308706233518159,-0.905409839555405,-0.5655225812209103,-0.3019264950150484,0.0,-3.3755263829120623,3
C11296,-0.2246188728642832,1.0,-0.3630466827575643,-0.219838793688369,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,-0.4760698174356818,-0.511333250061439,-0.5481141913678774,-0.4612615837054408,-0.2062668329508728,0.0,0.3606795442537749,1
C11297,-0.7155877486379584,0.272727,-0.1943139894534586,-0.0026433206897229,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,-0.4760698174356818,-0.3906393099970043,1.2383640495697603,-0.3543323314598666,-0.3492806253289342,0.0,0.3606795442537749,1
C11298,-0.3004551675453885,0.363636,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.188370493912852,0.0,0.0,0.0,0.166667,0.1100738515878559,-0.5917958767710622,-0.1358499819207302,-0.425339461163814,0.0091679262528564,0.0,0.3606795442537749,1
C11299,0.3638733548161067,1.0,0.7824868268877438,1.2547106110010524,-0.4545762302747729,0.6576350844915053,0.666667,0.666667,0.0,0.166667,0.1100738515878559,0.2932930170347921,-0.5481141913678774,1.2867232445606596,0.9460040545640294,0.083333,0.3606795442537749,2
C11300,1.175232451726101,1.0,18.271576661895114,14.430143468644197,16.682881073905925,-0.4667855542850508,1.0,1.0,1.0,0.0,-0.4760698174356818,13.811014304251476,3.711949306252644,11.144274938748357,-0.0558596105958886,1.0,0.3606795442537749,4
C11301,-0.684612645768114,1.0,0.1144598185152475,-0.2738876310883927,0.7728098465871097,-0.2739229444919471,1.0,0.166667,1.0,0.166667,-0.1829979829239129,0.6553748372280961,0.1389928243773679,0.0982784382014705,-0.277740268007957,0.5,0.3606795442537749,1
C11302,-0.7392929640925966,0.909091,-0.3553472297621343,-0.3569340222066546,-0.1847505662530961,-0.3726637596960686,1.0,0.0,1.0,0.083333,-0.3295339001797974,0.0519051369059227,0.6886784369735642,-0.4663346120545366,-0.317470249408161,0.333333,0.3606795442537749,1
C11303,0.1403449146792126,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.7836841421084872,0.0,0.0,0.0,0.333333,0.5496816033555093,-0.5917958767710622,-0.4106927882188284,0.2154292139481604,-0.0571117317572608,0.0,0.3606795442537749,1
C11304,-0.7426188822969597,0.5,-0.4419368227198584,-0.3213874676798304,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,-0.4760698174356818,-0.5515645634162506,-0.905409839555405,-0.5546028105984264,-0.3332521718164785,0.0,-4.12276756834523,3
C11305,0.4958070067902039,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.3389723390518602,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.4106927882188284,-0.3518738582686317,-0.006562305544558,0.0,0.3606795442537749,1
C11306,2.4284788860976634,1.0,-0.4527394595061518,-0.3569340222066546,-0.414854353833549,-0.4667855542850508,0.083333,0.0,0.083333,0.0,-0.4760698174356818,-0.5515645634162506,2.475156677911202,0.1169295160905608,0.4125268031103539,0.0,0.3606795442537749,0
C11307,-0.59902369904467,1.0,1.5891039891779817,2.2930013693705864,-0.4545762302747729,-0.4667855542850508,0.916667,0.916667,0.0,0.0,-0.4760698174356818,1.299075850905081,3.2996850968054967,0.7928547351556644,-0.2803198427754032,0.916667,0.3606795442537749,1
C11308,2.569384335003668,1.0,0.2249902637961479,0.5370919483417255,-0.4545762302747729,1.8450901455137692,1.0,1.0,0.0,0.25,0.1100738515878559,-0.1090201165133234,2.7499994842093,0.3344923501020509,0.3664805413197408,0.0,0.3606795442537749,0
C11309,-0.7458712308592141,1.0,-0.4105773485135475,-0.3569340222066546,-0.3152400267225955,-0.4667855542850508,1.0,0.0,1.0,0.0,-0.4760698174356818,-0.1090201165133234,-0.4106927882188284,-0.5393297067971078,-0.3119450226189889,0.333333,0.3606795442537749,1
C11310,-0.6680716367675572,0.5,-0.0209241802037887,0.2205468678604808,-0.4545762302747729,-0.2736608802296231,0.3,0.3,0.0,0.1,-0.1829979829239129,-0.3504079966421928,3.162263693656448,0.5114869350636236,-0.3241532950223363,1.0,-1.13380282661256,3
C11311,-0.4339716658364838,0.545455,-0.3993441040217347,-0.2665614259520168,-0.4545762302747729,0.1742244224717885,0.083333,0.083333,0.0,0.25,0.6962175206113939,-0.5515645634162506,-0.5481141913678774,-0.4983835302755238,-0.2111410094276587,0.0,0.3606795442537749,1
C11312,-0.7455574593071556,0.272727,1.9886751762703032,1.1498783993456727,2.5876417809965133,-0.4667855542850508,1.0,0.166667,1.0,0.0,-0.4760698174356818,1.0174566574214,0.7848734191778985,0.8127625398626777,-0.344508569296022,0.083333,0.3606795442537749,2
C11313,0.4138343383525242,1.0,1.170029081336749,1.431750527063888,0.1360986884979256,-0.4667855542850508,1.0,0.833333,0.416667,0.0,-0.4760698174356818,2.385321311484993,0.6886784369735642,0.7388295829803608,-0.10541667699965,0.0,0.3606795442537749,2
C11314,-0.7385413419716305,1.0,-0.3614319038618662,-0.3569340222066546,-0.1991265237624477,-0.4667855542850508,0.916667,0.0,0.833333,0.0,-0.4760698174356818,-0.149251429868135,0.1389928243773679,-0.5383789906817243,-0.2922139948185229,0.181818,0.3606795442537749,1
C11315,-0.6516160561652964,1.0,0.6518441934479603,0.5564859074979707,0.5183332818138789,-0.4667855542850508,1.0,1.0,0.75,0.0,-0.4760698174356818,1.942776864582066,0.1389928243773679,0.1376957360342292,-0.2808751690048962,0.75,0.3606795442537749,2
C11316,-0.7455598644010855,0.4,-0.4133856596365007,-0.3569340222066546,-0.3218750840346039,-0.4667855542850508,0.3,0.0,0.2,0.0,-0.4760698174356818,-0.4711019367066275,0.0015714212283188,-0.4979599781163117,-0.3250559790575962,1.0,-1.13380282661256,3
C11317,0.0782441859005022,1.0,-0.2070918050628957,-0.2553250998176902,-0.0209752349350209,-0.4667855542850508,0.454545,0.181818,0.363636,0.0,-0.4760698174356818,-0.149251429868135,-0.5481141913678774,-0.422576843309017,-0.1001918779658197,0.0,-0.3865616411793925,1
C11318,0.0782257671857615,1.0,-0.1326668797860972,0.0205402626694668,-0.3514784980750149,-0.4667855542850508,0.583333,0.166667,0.416667,0.0,-0.4760698174356818,-0.1090201165133234,-0.7405041557765462,-0.3484421587010036,-0.0435272459640077,0.0,0.3606795442537749,1
C11319,-0.3667525781612193,1.0,1.532254411012332,0.6880744324844735,2.35690766297142,-0.4667855542850508,1.0,0.333333,0.916667,0.0,-0.4760698174356818,1.7416202978080082,0.8260998401226133,1.0424543861150086,-0.2733043019793924,0.083333,0.3606795442537749,2
C11320,-0.6823940465497402,0.727273,-0.0250945222213742,-0.1930583809982447,0.2947318503991943,-0.4667855542850508,0.5,0.25,0.333333,0.0,-0.4760698174356818,-0.149251429868135,-0.1358499819207302,-0.2533531061578509,-0.3048431148956935,0.1,0.3606795442537749,1
C11321,-0.0323553998622272,1.0,0.7340340989797244,0.7684578444330988,0.3234505901313375,-0.4667855542850508,0.833333,0.333333,0.666667,0.0,-0.4760698174356818,0.4542182704540384,-0.5481141913678774,0.4987995688645075,0.007541927282126,0.0,0.3606795442537749,1
C11322,0.098777848286514,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.0940630231111038,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.5481141913678774,-0.1182639115301817,0.0051132704158855,0.0,0.3606795442537749,1
C11323,-0.7309211924541924,0.727273,-0.2395371595700819,-0.0608553223572102,-0.4545762302747729,-0.4667855542850508,0.545455,0.545455,0.0,0.0,-0.4760698174356818,-0.3101766832873812,-0.6580513138871167,-0.3517988764562157,-0.3015682341558413,1.0,-0.3865616411793925,1
